,,JFM,JFM,JFM,FMA,FMA,FMA,MAM,MAM,MAM,AMJ,AMJ,AMJ,MJJ,MJJ,MJJ,JJA,JJA,JJA,JAS,JAS,JAS,ASO,ASO,ASO,SON,SON,SON,OND,OND,OND,NDJ,NDJ,NDJ,DJF,DJF,DJF
,,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper
ECMWF-SEAS5.1,lead3,0.44274667854197447,0.5293532179814815,0.5605332379823365,0.4880434725237336,0.43738987745452335,0.47970900640489705,0.5077698536211316,0.4283904281396326,0.44251529039703075,0.5177826175715241,0.4844230581913441,0.5302192537401113,0.5884705148503782,0.4850248065603837,0.606324982294284,0.5692710560256103,0.5794896529538867,0.5825914076727294,0.5803580549330151,0.5366150394704327,0.49279304396582774,0.5334157821445893,0.4486562634565846,0.5074264532318669,0.6300658435589456,0.4752561185753749,0.738993884413747,0.6564463764332051,0.5398044035203309,0.6170915210316386,0.7168022253731122,0.5504989736953287,0.5669864230096929,0.615644124526335,0.4491889987626847,0.6100975519639172
ECMWF-SEAS5.1,lead2,0.4092195808103401,0.5413465243655342,0.39634026480157614,0.4828845427812993,0.5303553905731582,0.5063421957168046,0.3833467595352389,0.47443260634571416,0.3850766884192235,0.46768077918558837,0.47358797171897643,0.5402852194815706,0.5775925966580352,0.45151072157510164,0.6141644989858528,0.5940319070270447,0.5428677405579241,0.6297287261774167,0.6201082524502136,0.6060106992071549,0.5335236601985907,0.5959775334690104,0.5125287692252128,0.667661380069884,0.6222633056690021,0.46001680276286067,0.5817273758455148,0.5114215635129934,0.46302291519201705,0.5333277980254375,0.6974419942270547,0.49226244531741115,0.6059644884179815,0.554325312644293,0.5599514035430241,0.5437382565934273
ECMWF-SEAS5.1,lead1,0.5737760113273616,0.49277143098405823,0.6132539733946872,0.5006786234365805,0.4568411054898638,0.49352623950323793,0.36351152296407213,0.46942374527516767,0.3791714033866381,0.5201152926469856,0.39162744058015697,0.5384524742490795,0.7192668470683555,0.5457333094528866,0.7636821784678617,0.5749544785440732,0.47168205515940337,0.5888450373398919,0.6880205331449317,0.5941571741672991,0.6635575649597556,0.6443965212362418,0.4637618815807288,0.5740759521446493,0.5589250730189258,0.4226685910858563,0.5968774508986413,0.6887605976896258,0.3660759087044732,0.6046594163915966,0.6536801595268196,0.4655438668552068,0.5787536251590765,0.5543554175952957,0.39272630794925484,0.6043130220032433
Météo France-System 8,lead3,0.3379642202233331,0.4878255605170719,0.418442195207036,0.34212703073024237,0.40779725230556724,0.48808323527832004,0.5500568091770781,0.4342580247881104,0.5739088395478037,0.5815746706927833,0.4533026488259155,0.5665335302866816,0.5520495438435438,0.5758174971433309,0.5386840802235141,0.6156200372057863,0.5620263149172452,0.5702353430889113,0.6240972998153985,0.4881720951460888,0.7052458169198333,0.6147272959376069,0.4479142940513967,0.5565460250437481,0.6666264772866021,0.570824134864419,0.6457601624753647,0.5835486504571402,0.5193251479967896,0.5664844007360819,0.5310119336607698,0.4505330536904314,0.5277671939064305,0.5945240907687881,0.5688695875354227,0.4632784729443852
Météo France-System 8,lead2,0.402356021423895,0.56554264279635,0.5093390824512043,0.3514493319002816,0.4986659519564503,0.46783557870232817,0.3741659417141711,0.4291354375982912,0.48921966938450556,0.5255842943085607,0.48725741364464026,0.4540216634684842,0.5498146698014728,0.4786104361404282,0.5073937844435867,0.47935319962454953,0.4862186406397845,0.5687238001026783,0.7050891297437697,0.5515154032185572,0.6634242434199716,0.5974575647721443,0.4372819573068023,0.6357256400463166,0.6642384457564647,0.38529313243999863,0.7010089608939633,0.5330805267127721,0.5008520605256218,0.6202170688069484,0.7168992717710844,0.48328104225762686,0.6243251313818727,0.5769114302960111,0.5314440005345971,0.5372261367441217
Météo France-System 8,lead1,0.37757358199171764,0.5023443370114571,0.4643110455806271,0.41472518202071157,0.5657959352823351,0.4513574164568014,0.43663119489491253,0.4124628219371477,0.4011041732559973,0.5139141306151312,0.39748435004045735,0.538424648299644,0.6618236689285888,0.5015499694703427,0.6205462042657462,0.6365769933894851,0.5039984555740291,0.6776202441043052,0.7185492705064278,0.5619146182606912,0.7033561461114805,0.6376578871131086,0.4512197003269973,0.6100188551344965,0.5446006725184618,0.484161618091476,0.5221664264720387,0.6641998745810388,0.5040864075840322,0.6571911978862718,0.533948262104284,0.34713497827469963,0.49560203324753255,0.602103110186335,0.4532562818566931,0.5669104013537258
Met Office-GloSea6.2,lead3,0.501198328237724,0.49821966458173794,0.3710253955307415,0.4394015353347257,0.5027958274642712,0.428117224583855,0.43272005666428,0.5092874819617521,0.45205265886505225,0.47601175284828123,0.5413643957433298,0.5430400294164807,0.5451197753829627,0.5536590548461587,0.6264409994416915,0.6035645616941804,0.459337174262613,0.5735810163855567,0.588478734800591,0.5285480540467888,0.5869614420251485,0.6053373793781616,0.5094359677101479,0.6105229657263752,0.6477109998426542,0.41756380638606233,0.6551491269140999,0.4858340167050974,0.3857674526436163,0.6720031581719628,0.6010533600477603,0.5569020516360131,0.610140053960553,0.6015940134061468,0.492182411933241,0.5617006548209765
Met Office-GloSea6.2,lead2,0.4241061290605129,0.5305912733047299,0.5222129595672004,0.41230164404578706,0.4266224039712773,0.4323871923442345,0.41190269729876083,0.4369697021127922,0.42456628243896777,0.5264606587947591,0.5933681420245162,0.5869862824772415,0.5666787080626333,0.4425470707629636,0.5226329925394734,0.5461515248556682,0.4890048747787757,0.6484582622072903,0.6209178646680382,0.5451317639442604,0.6476981783711526,0.5958145137022351,0.5272679372177286,0.593473061511412,0.5687594241631465,0.5259421223881111,0.6635837044393559,0.6050363155422468,0.3981901917204405,0.6826485934526023,0.6006919592827815,0.5017614393635392,0.5781089850845398,0.5309309275680019,0.5486256496205996,0.5201854819964042
Met Office-GloSea6.2,lead1,0.44550704972630517,0.514241025489475,0.5473898387386631,0.4043343949000979,0.5502183502494102,0.43588299723892665,0.4242839179286689,0.5269932467316711,0.4090980067801515,0.5000428026932447,0.370887673045032,0.5004063523183242,0.6135717162132317,0.4946654248140895,0.5882173030956566,0.5320260870516405,0.5051877304114316,0.5474112569223176,0.6444084643149299,0.46536276140191735,0.5848499404715918,0.6745006991410225,0.5444101160411554,0.5860444079855539,0.5918440677596835,0.47142050885438835,0.6208467293298865,0.6479161695496258,0.47141432860677096,0.6056760169804085,0.6419967595076786,0.5905037047595111,0.5521816896635506,0.6297138631891523,0.6060868090378699,0.6277301060620184
DWD-GCFS2.1,lead3,0.4090391261702815,0.4881704461943981,0.503446936173333,0.4769079861190477,0.4676296990355495,0.4691657391495114,0.46559638861962627,0.5355966757602174,0.5656620416941693,0.5190822888067391,0.47270967786455614,0.5300468493146734,0.5306150359597885,0.5084684777341794,0.525915611107872,0.45019070470328804,0.5156356194755667,0.5538400234938244,0.5377333836625645,0.5249826272935149,0.48188843212749405,0.5760085547489749,0.4997112899782893,0.6640318619274844,0.6885064361409652,0.54761830370589,0.6429099119913699,0.46506873637209845,0.5214498824756975,0.47913837071228715,0.6533395829680233,0.5499811335777873,0.5829474138993052,0.5825037087707632,0.4993192505747495,0.5455398559494467
DWD-GCFS2.1,lead2,0.5111533878094734,0.516184758440189,0.48049708324503454,0.5720930437885424,0.558127513524092,0.5230873315306175,0.4673736484081421,0.5665835384596203,0.3984137314540691,0.4822444020647224,0.4489691745922665,0.5419193144716495,0.5349549298955781,0.4546245627441095,0.5308086499575839,0.48880544848310414,0.5277710590113248,0.5064478232908113,0.6611900877522106,0.49496709667871047,0.6079242187748152,0.6443482510697925,0.591564624440712,0.5612974513611241,0.5725201626408307,0.5299317307060732,0.5730496944662699,0.5605075709712857,0.5316466986197618,0.5857521906802078,0.585410872666515,0.5474627485072212,0.4404393336762339,0.544290897329242,0.5088489041625616,0.530443729859112
DWD-GCFS2.1,lead1,0.536190538895833,0.5216362354160746,0.49902049919777197,0.5632778244409757,0.5908302004098815,0.5112141718463702,0.3752728485388376,0.47189933979174403,0.4426077630875579,0.5825951896876216,0.4529364677751602,0.5856898958908682,0.6695564765048807,0.5523054575973078,0.6408711331286328,0.5308584489930478,0.43225048920430437,0.5512158951593351,0.6114807298215172,0.5641248378110884,0.5636863186990027,0.6339099627978663,0.5348043010210121,0.5690656257450444,0.6003170741433603,0.5310752624357051,0.49306262203303486,0.5080312205725834,0.3978623247880268,0.40370240228553333,0.6358810369257738,0.5094329022049507,0.4966396571650844,0.64056513720208,0.45238251099226545,0.5922876170970078
CMCC-SPSv3.5,lead3,0.44510476721123665,0.4411487735826238,0.5125482294182425,0.431083437622918,0.5460514705676917,0.42275945105440416,0.4271411850963442,0.5240565320062124,0.4719096273921195,0.5609276490163443,0.495297585867007,0.5338003007513874,0.499062240096589,0.49155714241007575,0.46359750466074634,0.5672294556708172,0.4904033549569187,0.5817211303319888,0.7018588991571173,0.6385726587799534,0.6029113861734786,0.6034529899576276,0.46530238787727485,0.5993823047033009,0.6171275250629622,0.43858310577922405,0.6299542222897484,0.6258354710816599,0.4462693521862604,0.6226852426235325,0.633864738790852,0.5443857065650799,0.56931619787348,0.5144958294234563,0.4316732374740032,0.6596079257749866
CMCC-SPSv3.5,lead2,0.45513539380747864,0.5334681765378698,0.5325320438688785,0.5201821054319464,0.5557485672297824,0.38614711673673885,0.5355250063609529,0.4835245154597357,0.436708122851656,0.4987958575728626,0.4759081274943281,0.4651015217643766,0.5996074056967385,0.5041703279398833,0.604007180047158,0.6881423824669416,0.5483407898275864,0.6067965947331636,0.6641915490349644,0.5484578086553098,0.6007939737999671,0.6238302483239692,0.5504879950236494,0.4844618441443304,0.6132956529833801,0.3778053765102853,0.5691116874725124,0.5704985725728251,0.6117645073245556,0.5734749273805914,0.6501395949205891,0.5386508742301316,0.6292340887877578,0.603199330113558,0.509741326500783,0.5221271525187063
CMCC-SPSv3.5,lead1,0.5152417320150618,0.5630934298748846,0.5324751226075214,0.49434695388346317,0.49109522199908473,0.47214068147850174,0.518411312269296,0.5104432861738418,0.44857901583906024,0.5727885750838705,0.6038168304927344,0.6344376344425704,0.6801679059311655,0.5228105098354926,0.6201580144315187,0.583891589624697,0.5969250261592592,0.6182594245252092,0.694082234668614,0.5634252577844309,0.6375177671029227,0.675927330100184,0.43188460886729485,0.5669007122711269,0.5643159119696759,0.5559688758716378,0.4807637640684085,0.6918955515146584,0.5657863803250155,0.6669240827454702,0.6505877689529437,0.4372172489595217,0.5328819964859278,0.6090751231974078,0.5543459633402218,0.5852116201141955
NCEP-CFSv2,lead3,0.4406102913973808,0.46724702861849887,0.3813519925526724,0.4335230106527871,0.5578757785003974,0.41037151439539094,0.3534551772472066,0.4615005949762121,0.3741724295327606,0.48858488504824005,0.48059597062670334,0.5556302287513177,0.5503359649757468,0.4570787285031831,0.549636803008716,0.6388451106467218,0.4673514916069457,0.6088955195607014,0.7004215368267691,0.5149679899384567,0.5981549323650933,0.6114941335761958,0.49040100775748113,0.5548076556420733,0.5364513829869968,0.5630426233535557,0.5799489786294344,0.6532148195578369,0.4257073490070851,0.6689448604160153,0.6249519744738795,0.4384822589660099,0.4973638906384565,0.6492943187493704,0.6287431858320323,0.4919072774430134
NCEP-CFSv2,lead2,0.4601739306490002,0.48880774636915675,0.41328575963801806,0.27526941630298774,0.4731110574966875,0.4992557632184213,0.40977574965886987,0.5662461420735084,0.41974402766804275,0.48513100131057385,0.49553251273235216,0.4935441292488384,0.6034971516977156,0.5235906664038267,0.6060406307648114,0.612440987402874,0.45500977115822366,0.5826249394970693,0.6824041293132997,0.5495364553645795,0.623924793632787,0.6359322111886265,0.530262986396347,0.5758559889348949,0.6347153675813819,0.6026560850019911,0.6071844731243481,0.5462471569749549,0.5033671425424633,0.5456575724974296,0.6522264524862438,0.5902432639989904,0.514849501881819,0.6143751843760928,0.5495596659630728,0.5085740083400144
NCEP-CFSv2,lead1,0.5960875783986738,0.5897654092334568,0.5197833509361711,0.45529659966915065,0.6125767205442397,0.5441945584539528,0.43546743579045766,0.434788973828607,0.4579674292000625,0.5381189269199822,0.5009474451813481,0.5178261077662236,0.64226652603264,0.5030976165581218,0.6079923620387274,0.6476193288983377,0.49838808597136264,0.5963530636560104,0.6067924067461518,0.48932781882312215,0.6065387449789698,0.6679233745434613,0.5206278585941445,0.569230616914706,0.5092513541719885,0.5271218763032324,0.4938929881706389,0.5404434001435432,0.5978285822451914,0.5610522378699205,0.6241069535401932,0.5461089836045487,0.47301051188258886,0.4886938302878483,0.516150947787855,0.5313195063835304
JMA-CPS3,lead3,0.5900898750358031,0.4870033782781852,0.556874554198411,0.5594410386557952,0.5395653518086074,0.4657555308278849,0.4634084730180506,0.3883971341026943,0.4272136104256091,0.4498735472655012,0.49301805623731404,0.5465042440427683,0.5661096524247329,0.47529690865175384,0.4892424965260597,0.6722206181102414,0.5897587733100194,0.6047064145139047,0.6676270225575476,0.5574147046195879,0.5424325415175965,0.6401545280981082,0.4987781334874566,0.6509749691087525,0.5483449815110958,0.5731222397003036,0.48194396432960196,0.6230679276234646,0.559678182566872,0.6082734872227819,0.46955673606903453,0.4048126733656134,0.49738885191128185,0.6873947592739567,0.6041820987574423,0.5961935530313404
JMA-CPS3,lead2,0.5107753014857624,0.5023802476671082,0.4798498666373254,0.579163324205516,0.5092220636286168,0.5169681100977742,0.46444325567328326,0.5831441330928888,0.44183626203016657,0.5140861067235479,0.5341842595809797,0.5311640238571704,0.5659826288531222,0.48075350654911614,0.49073755983525125,0.6236776318506022,0.48786629358521316,0.6637637886093015,0.6324832963217922,0.49398973584160666,0.5468622110579089,0.5139587780111328,0.4393376266041864,0.5082049371342799,0.5837101022997323,0.5783104533620381,0.5412222935674526,0.5565168943752327,0.5292883020136326,0.5750238111965159,0.6089263966215116,0.4820796461086949,0.5833989543061207,0.6639543321305627,0.4745734778227039,0.5212613768590818
